ImageID,label
1453,1r2qbr1/1p1kn3/ppn1p1p1/3p2P1/Q1P1P2p/N2P1P1N/P2B2BP/R3K2R
1454,r1bqk2r/1ppnbp1p/p3pnp1/P1P5/R2p1P2/1P6/2QPP1PP/1NB1KBNR
1455,7r/7k/r5p1/1p4Pp/PN3pPn/1B6/2R1N3/7K
1456,r1b1k2r/3p1ppp/3b4/p1p1n3/1p2q1n1/PNPQ3P/1P1K2B1/1RB3NR
1457,7r/p4krp/n3pn2/Pb1p1R2/2P1p3/2KP2P1/P3R3/8
1458,R1b1k3/6p1/Q2p4/p7/NPp2n1P/2b2KPR/P3P3/5B2
1459,1k6/8/4P3/B7/p2pB3/4Rppp/P5N1/5K1R
1460,5nk1/1r4N1/N5pP/2pb1p2/P2B1P1P/1P6/2Q1P2R/R1K2B2
1461,6Q1/P2Nn3/3k4/pP4p1/3K4/2p1r3/3N4/2b1r3
1462,1n6/r7/2p4p/2pk3P/2Q2PP1/P1B1b3/2KP2N1/R7
1463,r3qkn1/b2b2r1/p1N4p/P4p1P/1P2Pp2/2pP1QRB/3B4/R4K2
1464,rn1qkb1r/ppp1p2p/5ppn/8/1P1PP1P1/7b/PBNP1P1P/R1Q1KB1R
1465,r4br1/1b1pp1pp/1pp3k1/p7/P1q1P2n/RP1P1pN1/2PQN2P/2B2K1R
1466,8/8/pp4b1/1rb4p/8/k5p1/8/7K
1467,rn2kbnr/ppp1pNp1/4q2p/4P3/bP1p1PP1/8/P1PPK2P/RNBQ1B1R
1468,2bB1k2/2p2p1r/r2np3/p2pbp1p/p6P/1P1P2N1/P4KPR/2R5
1469,r3kr2/2p2p2/4R2p/pB1bPpP1/3nP2P/8/Pn6/3NB1K1
1470,r4br1/3k1ppp/1p1Pp2n/1pp1P3/P5P1/4Pb1B/1PPBQ2P/R4KNR
1471,b1k2b2/6rp/2pP3n/4pp1r/1p1BPPpP/3P2PR/R6Q/1Nn1KBN1
1472,r7/p1B5/1pk2p2/2p2P2/2PpP1pP/R1qP1p2/8/1R3K2
1473,r1r2b2/p4k2/nPbP3n/1P4pP/4pP2/P3P3/2K3p1/1RB1N2R
1474,2b4k/3p4/3P1np1/rp1Np3/pp3PpP/P3P2R/2K5/b3BBN1
1475,4r1k1/R4b2/3npP1n/1p6/8/5P1B/2R5/3K4
1476,1n2r3/1p1b4/3r2k1/2PP2Pp/p1Pb1p2/Pq5B/RP3P2/1NN2R1K
1477,2r2k2/4p2Q/3P2Rb/p4p1r/pP6/N1p2pP1/7P/3K3R
1478,4k3/1r6/r7/pP2q2p/PR5P/b1Nn4/3K4/5B2
1479,4k3/3r2R1/7P/p6P/P1p2p2/2Np1P2/8/4K3
1480,rk3bRQ/8/n1P3p1/pb1B2P1/4p3/2P1B2P/3N2N1/R3KR2
1481,1nb1k3/2q3br/nppp3p/3P1p1P/1P1B2p1/R7/P2KPP2/5B1R
1482,1Qr4k/5p2/5q1p/1b5n/PpNppRp1/4P1PP/1K5R/2B3N1
1483,7r/5p2/k3n3/1ppNR1pp/3P2P1/2p4B/3B3P/2K2Q2
1484,8/k1b3r1/2rR1N1P/Pbp1pp2/P4P2/1n5N/2P2P1P/4K3
1485,rnb1kbnr/1p1p4/2q3p1/p1p1p2p/1P2Pp1P/4QP1R/P1PP2P1/RNB1KBN1
1486,8/n2B1k1b/1r1B1r2/1R5p/p5pP/P4NPR/5P2/4K3
1487,2n4r/4k3/1p1N1npp/r1p5/1PPb4/Pp1P1BP1/4N1bP/2B1K3
1488,r1b2b1r/p2pp1k1/3q4/1pp5/3NPnPR/2P1B3/PP3P2/RN1QKB2
1489,8/1B2Nk2/3nb2n/5pP1/2P5/1QP4p/1R3P2/3KR1b1
1490,4kb1r/r1p1n3/2n2ppp/pp1Bp1P1/P2PP3/RPN2q1N/2P4P/2BQKR2
1491,6rr/4kp2/1p4Pp/1Pb5/2PR1NQ1/p3K3/1RPP1P2/2B5
1492,3k4/8/p5np/7P/7b/8/1n5K/1r1n1Q2
1493,2bk4/2rp4/p1P3r1/p1N1p1Pp/2P2P2/2b3P1/4K3/1RB2B1n
1494,5k2/3K4/r4NBn/5Rn1/7b/RP4B1/8/8
1495,r5r1/p7/2pp2pp/1p3k2/3Pn1BP/6R1/b1P5/1Nb1RQ1K
1496,1n6/5q1k/p1Q4p/5p1P/B2P2P1/2K5/2R4b/2R5
1497,2r1k3/p3b2R/b4P2/PppB4/1P2P3/2P4r/5K2/3R4
1498,5b1r/r3kp2/4bn1p/p1p1pBP1/PpP5/1n2KPB1/6RP/7R
1499,4r3/3P3r/b3kb1P/1n4p1/B1n5/1p3K1P/1RN5/6N1
1500,3Q4/1p5p/3p2k1/1q3r1p/5bbP/R2B1P2/1B1P1K2/1N1R4
1501,8/R7/8/4k2P/rP4R1/p4p2/4N3/6K1
1502,1n4nr/1p1bbkp1/6Rp/pNp1pp1P/2P2P2/P3PK2/BP1r2P1/R1B5
1503,4r3/q1k3p1/1p4P1/p3p2p/P2BP2P/8/2b1p3/4b1K1
1504,1n1k4/rb4p1/ppp4r/1PbP2q1/1B5p/1BP3pP/P2N1P1R/R2Q1K2
1505,4b1n1/p1n2k2/1q5P/P3b3/1pp1P1P1/2p2K2/3r3R/4BBN1
1506,3b4/r1k2n2/2P4p/pP6/1n1pP1N1/N1PK1P2/1B2Q1B1/1RR1q3
1507,rnb2bn1/2kpp3/p1p2pp1/Pp5B/2P5/q1R2PP1/4P2P/2B1K1NR
1508,rn2k1n1/2p1qpp1/p3b1N1/1p1pbr2/1PP5/P2P2p1/R3P2P/1NBQKBR1
1509,8/1P2P2k/p1Q5/1p3N2/b5n1/2P1b2B/1P3r2/1RB3RK
1510,2k5/8/4N1B1/3P4/8/7P/3K4/r1B5
1511,1rb3nk/7p/2n3p1/1pBB1pPP/5PR1/3p4/PR2r3/2K2N2
1512,rn3r2/5kqp/2P5/p4pPP/PP1n1P2/3B3N/3N4/5K2
1513,r7/p1kb4/P4n2/2pp4/3P1p2/1p1KBN2/5RPr/5B1R
1514,rn1qkb1r/2pp2p1/5P1p/pp2p3/2P5/3P1b1P/PPN1P1PK/1RBQ1BNR
1515,r4q2/2p2pk1/p2p2r1/6Pp/1PnP4/N3P2p/P3K2b/R1B2R2
1516,4k3/r7/b1NqPp2/1P5p/5N1P/2R2PP1/p6K/8
1517,r2qkbnr/p1p1p3/1p3p2/2P3pp/PB4bP/N2PpP2/2P2QP1/R3KBNR
1518,8/1rrk4/nPp3p1/p3P2p/4P2P/8/2b2K1N/R1B2R2
1519,r3k2r/pbppbp1p/n1q1p1pn/1p6/P1N5/RQP1PNP1/1P1PBP1P/2B2K1R
1520,r1bk2n1/2p2Q2/pp1p2r1/2B5/1P2PPpp/2N5/P4bP1/4RK1R
1521,1rb1qb2/p1n1k1p1/p1p1p1p1/3p1n2/P1NPP3/5BP1/1PP2P2/R3K3
1522,1rb1q2r/p2k3p/4p1pb/1N1pnp2/5PB1/P2PPN2/1P1Q2KP/1RB4R
1523,3k1N2/2p3p1/2q2p2/p3R2p/P1p3r1/b4P1N/8/R2KBB1N
1524,rn1k2n1/4p3/2p3pB/p6P/Bb4p1/5N2/P3NP2/1R5K
1525,1b3k1r/3pn2p/nq2p3/p4p1P/2PPNPP1/5N2/1r3R2/R1B1KB2
1526,2b3nr/2b3pp/r1n4k/Ppp1pR1Q/1P5P/B3PK2/2PP4/4R2N
1527,r2q3r/p1pkb3/3pp1pn/Pp2Pp1p/3P1PP1/2N2Q2/PBP1B2P/R4KNR
1528,2b4k/2Pr4/1p1R4/p7/PP2p1r1/8/2n5/3K1b2
1529,3N2kr/3b4/2P2P1b/4p2B/7P/pP1q4/1Rr5/K4R2
1530,2r5/8/p5Pn/1k2p2p/2p1P1pb/p3BPPR/2R5/1B1K1b2
1531,5b1B/r1n4p/pp2k2P/1P3pp1/P1P2P2/3B3N/2RPK2P/1N5R
1532,b1N4k/1R6/5p2/p1b1p3/P7/1B6/2rB2P1/1qR2K2
1533,5r1r/4p2k/1R2P3/2N5/8/3P4/R5q1/2q1K2b
1534,2n2k1b/r1R3r1/n4P2/4P3/3P2p1/P3K1P1/8/3NR3
1535,6R1/3kb3/p1bN3P/n4K2/8/3B1p2/7r/6B1
1536,5rkN/p2n2b1/Qr3p1p/2pp4/P2P3P/2P1N2B/1P1BKR2/2R5
1537,1n4r1/r2kpq2/p1p5/3pQ1bp/pP4P1/4PP2/R1PP2B1/BN1QK1NR
1538,rnb1kb1r/pppqp3/5ppn/P2p2Np/2P2P1P/RP1P4/4P1P1/1NBQKB1R
1539,rk6/pb3r2/2pp2p1/5PP1/1pP5/P1BB4/N3NP2/1R3K2
1540,Q2r4/5k2/1p1p3b/4pNrp/2PP3P/N6b/P4K2/R1B4Q
1541,r1b3nr/2pq1kpN/5p2/pB1pp3/1b1n4/PPP1P1P1/1B1P1P1P/RN1QK2R
1542,r6b/1k5r/R2P2P1/2Pb2pp/4p3/1P1QP1PP/2KBB1R1/8
1543,2rB1r2/p4kb1/P1p5/nqPpp3/1p1N2b1/1P1R1N1P/1R2K1B1/8
1544,1r3bnr/Bq2pkN1/7p/2pppP2/p5p1/3P2PQ/b1P4P/RN2KB1R
1545,rnq4r/p2pb1p1/P3p2p/2k2p1n/P1p3P1/RP1PP2B/3NNP1P/2BQKR2
1546,rr2b3/1p6/1BRp3p/1P2kPP1/4pN1b/1p3P2/3K2B1/1N2R3
1547,1kr5/8/1Pn1P1np/4p3/3r1bP1/6P1/QK4BR/8
1548,q4r2/6bB/r1pk1p2/Pb1p2p1/2P1R3/N2P4/1P1P3P/R1B1K3
1549,b2r4/r3k2p/P6P/2pnp1b1/2P1P1p1/1PKPP3/2B5/1N6
1550,r5B1/p2n4/4p3/N5kP/1R6/3PPK2/3B3R/8
1551,b2k3r/1q3p2/2P4p/p3K2n/PP1P3P/2RP3R/8/2BB1Q2
1552,k2b4/8/2r2p1n/2q1p2p/pN2P3/1r1p4/3P4/7K
1553,r1bq4/p4k1r/2p2b1n/1p1ppppp/P1P3PN/2B1P3/R1BP1P1P/1N1QK2R
1554,1b6/1b2n3/1P1kpp1p/4Rp1P/4P2P/r1N3N1/5r2/4K2R
1555,7r/r1p1p1kp/pp1pb3/n3q1pP/P2n4/1P1PPN1B/2P1KP2/R1Q3NR
1556,8/p5k1/3N1p2/1pBp1Q2/4r3/6rp/B7/1K6
1557,4r3/1p2pkb1/3q1prp/2npB1pP/pP4P1/P3KN2/2bN4/4Q2R
1558,1n1qk1n1/2r1b3/8/r7/1RpBppR1/3P1QP1/8/2NB2K1
1559,rn1qkbnr/pp3ppp/2ppb3/3P4/1P2p3/N1P5/P2BPPPP/R2QKBNR
1560,r1b1k1nr/ppp3b1/5q1p/3ppQ2/1PPn2P1/P4N1P/4PPB1/RNB1K2R
1561,2k3n1/8/3p2r1/p1pP4/P1q1p1b1/4P3/1r6/K7
1562,2bk1Nn1/2r1p1b1/P4p1r/1p6/P5pP/5PP1/6B1/1N1K2R1
1563,8/8/2p3r1/2k3N1/K1p1P2p/2P5/3B3n/1N1R2N1
1564,7r/4k2n/p1r4p/P1P3p1/3p2P1/3R1P1P/Pn6/3rNKNR
1565,1rbk4/2n1ppb1/2Bp2r1/p3P1Bn/1p2qQ1P/PPP3p1/3NN1PR/R3K3
1566,2rq1bn1/p2kpN2/1p1r4/n1pp1p1p/P1bP1P2/1P2PKPN/1Q4BP/R1B4R
1567,1r2kbnr/n1p1p3/pp3pp1/8/1P1PpP2/6pb/P1P1B1R1/R2NBKN1
1568,1n3b1r/rp2k2p/2pppN1n/5pP1/pPqP2P1/B1P1PN1b/PR3K1P/3Q1B1R
1569,2b5/1p1kppbr/B6q/p1Rpnr1p/PPPPPp1P/4Q3/1B4PR/4K1N1
1570,rn2qrk1/4p1b1/1Pp1bP1p/p2Pn3/5P2/NQ4N1/PP1P3P/1RB1KB1R
1571,1rb2bnr/p2pp3/np3pp1/2p3kp/2Pq4/N2P1P1B/PP1KP2P/1RBQ2NR
1572,1k5r/7p/5p1P/1pr2P2/2pbP1p1/1p6/RPN2R2/2BK4
1573,2b1kbr1/r1pq1p2/3p4/Pp1P1pp1/n1P4p/N6P/3KP3/R1BN3B
1574,5b1r/1b1k4/1pp1p2p/rpPp2p1/1P3P2/2RP2Pp/1B1P3R/5BK1
1575,1nbk2nr/4r1pp/pp6/2pp1p2/P2P2PP/1Q2BR1q/1b2PPRN/1N2KB2
1576,1Rr5/p4r2/Pb3kP1/8/1PpP2p1/NP6/4K3/6R1
1577,r4b1r/pb3k1p/nppqpp1n/3p2pP/1PP1P3/N2P3R/P2B1PP1/R2QKBN1
1578,8/1k5r/6p1/p4rPp/P2PP2P/8/8/1B5K
1579,rnbk3r/3pnpQ1/p3B3/2p1pP2/1pN1P3/PNP5/1B6/R4KR1
1580,r1b3Rr/3kP3/n6p/Ppp2p2/P1P4P/5p2/4B1P1/4b1K1
1581,r1n2br1/3k4/p3q1pp/2pPPb1Q/2PP2p1/1p1B3N/6RP/1N1R2K1
1582,6r1/p2B2p1/3bP3/1b3k2/5p2/PP5P/N4RKN/7R
1583,b2Br1r1/4p1k1/p6b/2p1Npp1/PP1P4/2B2nP1/R4PRp/2NK4
1584,n1b2k1r/7p/2r1p3/1p1pp3/PP1BNPpP/3P1P2/8/3K1R2
1585,5b2/3n4/1p1p2B1/5p2/1p1PP2p/5K1P/kP6/1Rr5
1586,rnb1q1nr/p1pppk2/1p5p/5P2/2P2pP1/b2B4/P2PNKRP/R1B1Q3
1587,5r2/k2n2P1/2r1P3/1P1bNP2/2P4p/3q4/P3QPP1/R3KR2
1588,1r4r1/7k/5p2/2pPpP1p/pp1P3P/P6p/RP3BP1/1BK3R1
1589,3r1b2/np1knp1r/2p3pp/1p6/P4RP1/2P1R3/b3QP1P/3K4
1590,rnb2bnr/1pk1p2N/p1p5/6p1/1q1PpP2/P1N1K2P/1PP3PR/1RB5
1591,B4r1n/p1p4k/P3p3/1p5b/1P1pP1Pp/3P4/1R1q1N1b/2B2KR1
1592,r3rk2/3pq3/1p4pn/p3N1Bp/2P5/1P2PP1P/2Q1K3/R4BR1
1593,r3kb2/3n1pr1/1q1pp1pp/1bp2nN1/1p3P2/PP1PP1P1/2P2KQP/R1B1R3
1594,3q1k1n/1B6/5br1/4pb2/5N2/6pR/2N2P2/5K2
1595,r1bqkb1r/1pp1pppp/p7/8/8/PN2n1K1/1p1PP1PP/RNB1nBR1
1596,r2k2nr/B3pp2/5bp1/2p1q2p/3p4/PQP2PP1/RP4R1/1N3K2
1597,4k1q1/4b3/r1b1p2r/p1PP4/PBN2pR1/R2B1K2/8/7N
1598,rbb3nr/p2pkp2/n3p3/1Np3pp/P1P3P1/1P5B/R1QPP3/2B1K1NR
1599,r6B/7k/5PbN/pp6/P7/1Rp5/8/b2K4
1600,2rk4/p2rN2n/3p4/3Pp3/n3Pp1R/2p3qP/P3N3/1NBK2b1
1601,rnb1k1nr/3p2p1/2p1p2p/pp2qpBP/3PP1P1/bP3P2/PQP2K2/R4BNR
1602,7r/r1kP4/8/p6P/P1ppR3/8/3K4/3N3r
1603,r1b3nr/7p/2n2k1b/ppPp2p1/5PP1/8/P1PBK2P/R1Q1NB1R
1604,4kb2/2pQp1pr/bp2P1P1/7B/2P2p1P/pN1P1P1n/RB2K3/2N4R
1605,8/p1kqr3/P4pr1/2p4p/1pP2KPP/Qn1pB2N/4P1BR/R7
1606,r1nq1b2/1pp3p1/r2p2k1/n3pb1p/7P/P2PpPBN/1PP3P1/RNQK1B1R
1607,7n/1PP2b2/2nk2p1/p2N4/P3p3/R7/1Q2P3/4K3
1608,rnb1kb1r/1p2pppp/8/2pp4/P3n2P/3q4/1PPPBPP1/1RBQK1NR
1609,r3kbnr/p1p2ppb/1p2N2p/3pP1q1/8/P1P1PP2/1P2BKPP/RNBQR3
1610,r1b1k2r/ppp1n1bp/4npp1/1q1pP3/3p1P2/P5NP/RPPQ2P1/1NB1KB1R
1611,1nbk2r1/rp2b1pp/5p2/1pppn3/4PP2/N2P2PN/PPP4P/R1BK1R2
1612,2bqk2r/r1pnp1b1/2n5/p4p2/2BPp2P/1NP3PN/PP2KP2/R1B4R
1613,rnb1kbr1/pp1p1pp1/2p1p2p/5n2/2Nq1P1Q/2PP4/PP2PNPP/R1BK1B1R
1614,6k1/N5Bn/P3prp1/P2p2PP/q2P2B1/4p3/1R4N1/6K1
1615,rnb1kb1r/ppp2p2/2n2q1p/PB1Pp1p1/4P1P1/1P3N1P/3P1P2/RNBQK2R
1616,6k1/p7/P1P5/7Q/2p4P/1p6/4KP2/3r4
1617,2n2n2/3k2Br/1r2p1R1/pRp2p2/P6P/2P2pb1/K2P2b1/8
1618,r3Bb2/4k3/8/3p1K1p/P6P/1N6/4p3/8
1619,8/rk5n/8/P6P/P1p3pQ/2p3B1/4N3/RK2R3
1620,1nbk1bn1/8/rp3P2/p5pQ/2p3P1/q2PP2P/p2K4/RNB3NR
1621,rn1qkbn1/1p4pr/p1pp4/4P1pp/1P4b1/N2Q1P2/P1P1P1BP/B1KR2NR
1622,r4bn1/2p3p1/p1bk1r2/1P3p1p/1P3P1P/3P1n2/1RQ2N1N/3K1B2
1623,b7/5nkp/1q6/8/P3P2p/6P1/4p3/4K1N1
1624,2rN3r/4b3/1k6/3pp1pB/1p6/4R1p1/3p1PK1/8
1625,r1Bk1br1/1pq1p2p/4Q3/2np2p1/1p1P1P2/p1P5/P2KNP1n/RNB4R
1626,1rq1kb2/pp1b3r/Q1p1p2p/P3np1P/3PP1p1/P7/N1PK1PN1/R1B2BR1
1627,r3k1n1/p1p4r/n3pb1p/1p2P2q/1B2bpP1/1P1P4/P1PN1PBP/R2QK1R1
1628,2b1kbn1/pr3p2/npppp1pB/PQ4PN/2PP4/P7/R3PP1P/1N2KB1R
1629,8/4k3/4b3/p7/3p4/1P2b3/1R5K/R7
1630,1n6/5r2/1kpb4/1p2p1P1/2Ppn3/Np1P3R/PB3q2/1R3K2
1631,2Q4B/5k2/p1p5/Pr2p1p1/1Pp3PN/4p1K1/R7/4N3
1632,1R4r1/6k1/p3ppr1/P5Np/2R1P3/3B1P2/3P4/1N1K1nB1
1633,3bn3/1rp1k3/1p2p3/QP2npPp/3P2B1/6PR/5KN1/1R4N1
1634,rnbq1b2/2pppk1r/pN3n1p/6p1/6PP/pPPp4/3B1P2/R2QKBNR
1635,2bk3r/prpp2pp/n2P1p1Q/8/6P1/P1NP2N1/1p3K1P/R4BR1
1636,1q2rk2/1rQ1bp1p/5Pnn/pp1p2P1/1PP1p2P/4K3/P3P2N/2R2B1R
1637,6k1/8/Rr6/4P2b/pPr3P1/PP4b1/2N1K1R1/8
1638,3B4/3b1Bk1/4p1n1/rp6/2PN1b1P/2NP3q/8/6K1
1639,r1bqkb1r/ppppppp1/5n1p/1N6/4PP2/Q1P5/PP1P1KPP/n1B2BNR
1640,r4bq1/p2b4/1pppkpp1/1P5r/3Pp1P1/P1N1P1PP/1RPK4/3B2NR
1641,1r5k/4p2p/3nP3/8/4b1p1/2RP3P/8/1QB1K1R1
1642,7r/1B1b1p1k/2n1pP2/2R1P2p/7N/1p1PB2P/6K1/8
1643,8/nB4Nk/7B/1pK5/1p6/8/4b3/8
1644,r1b1k2r/ppp3pp/1Qn4n/2b1pp1R/2Pp4/P4N2/1P1PPPP1/RNB1KB2
1645,2bk4/N1Rp1n2/p1nP3b/p4Pp1/6P1/B2p3P/B2K4/7R
1646,2k5/8/5N2/7p/Pn1rp3/1KP2p2/5Pr1/Q2R3q
1647,8/1p2k2p/2P2pb1/2b2R2/3pP1r1/1B6/8/3K4
1648,rn1k3r/4b1p1/p1pNp3/3bpp1p/P3nB2/r2q1P2/6K1/1Q3R2
1649,3r4/5k2/4p3/p2pP2p/R2P2P1/3K3p/5b2/8
1650,1rb1n1r1/1pbk1p1p/p7/3p4/2QPN1pq/1P3PP1/PRP1P1B1/5KNR
1651,r2k3r/3n1p2/1pR2n2/1P1pp1p1/PbPp2Pp/2B2P1P/4b3/4KBNR
1652,1k3bnr/p3rp2/4n2p/4P1NP/3pQ3/N2r4/B7/2K4R
1653,6r1/3R1n1n/6k1/p1p2p2/P1RP1KP1/6P1/6bP/N7
1654,rnb1kbr1/pp4p1/6qp/P1ppPp2/4nP1P/1P2B3/2P1P1P1/1R1QKBNR
1655,r1bqk2r/pppp1pnp/n3p2b/6p1/1P4PP/B1PP1NR1/P3PPB1/RN1QK3
1656,r2qkb1r/p1p1pp1p/b1n4n/1B1p2p1/P1PPP2P/8/1P2KPP1/RNBQ2NR
1657,2bkq3/rp1p3r/2pb3B/p1nNPppp/2P3P1/1P3B1N/PR2KP1P/R1Q5
1658,2b2N2/p4p2/1Bp2k1q/p6p/1PP1rpnP/P7/R5K1/1Q2R3
1659,bn6/3pk2B/2r1Qb2/p1pP4/P7/R4PPP/1P2N3/2K1R3
1660,r2q3r/p1pp1pp1/b1nbk3/1p5p/1PP1P3/4P1PN/PB3P1P/RN2KB1R
1661,r2k2qr/pp2NpN1/2pp1n2/1R3b2/P3P2p/4PBPP/2P1KP1R/2bQ4
1662,r1bqk2r/1pp1p1b1/2n3pp/p2p1p2/1P3BP1/3P2KP/P1P1P1P1/RN1Q1BNR
1663,r1bk1r2/2b4p/2p1p1B1/ppnp1pR1/P7/1P5Q/1BPN1n2/R2K2N1
1664,1rbN2r1/1pkp1p2/3bpnp1/p1n1P2P/2P3qP/PPBP4/5P2/RN1QKB1R
1665,rq5B/pbpkppr1/1pnp4/1P2b1pp/8/N2QP1P1/P1PPBP1P/R2K2R1
1666,r1bqk2r/3pnp2/p1np2pb/1p5p/1PP1p3/P4PPP/2QPP3/R1B1KBNR
1667,6rk/1N3B2/2n5/5p2/6Rn/b7/5K1N/1b6
1668,1n4r1/1p3p2/4b2n/1PkP2p1/rbP1p2p/2NBP1PP/2QB1P2/R3K1NR
1669,1nn1kbqr/r7/p1p1bp1p/1pP1p1p1/PP3PBQ/B3P1P1/5R1P/1K4NR
1670,3k1b2/1b6/n2r3p/1pp2p1P/2Pp1P2/PR2N3/Q3K2n/6N1
1671,2r5/1n2b2p/1Q2bk2/1PBpq1pP/p3R3/5P1B/N1r1P1R1/4K3
1672,rqb1kb1r/p2p2pp/1p5n/P1p1ppP1/R3B2P/2P5/1P1PnP2/1NBQK1NR
1673,r3kb1r/p3p3/4Qn1p/1pn1P3/7K/P1R1P3/2P3B1/2B3NR
1674,r1bqk1r1/pppp1ppp/4p3/1B6/1b1PP1n1/5P2/PPP1K1PP/RNBQ2NR
1675,r5r1/1b1pn2q/pP2kBp1/1p3pP1/N4P1R/P2Kp3/2RP1PB1/3Q2N1
1676,8/n1k5/2B3N1/p7/P3R3/5P2/b7/2Nr1K2
1677,4k3/2P5/1p1p4/3Pq3/2P2p2/pn5p/PR3B1P/3KB2R
1678,4B3/p1b3r1/3k4/1P2r1p1/6Pp/1Np5/2P1R3/2K5
1679,rn2kb1r/p1p3pp/b7/2N1p2N/1qp1Ppn1/1QP4P/PP1K1P2/R1B2R2
1680,2b5/r7/B4bpr/P1Q4k/4pp1p/2B4P/7N/1N3K1R
1681,1r2r3/3b2Q1/pp4kB/8/4q1P1/1P6/P1PN2B1/2R2K2
1682,2rk2rb/p2b3p/2pp2p1/1pP5/QP1NP1Pn/7B/P4P1P/1K4RR
1683,3Q1R1b/8/3pk2r/1p2p3/7R/2NB4/r7/6K1
1684,1nb5/1pbk1r1p/4rP2/pP2PPp1/B2p4/P6P/4NR2/R1KQ1N2
1685,1N5r/2n1k3/5pp1/2NpP2p/b3B1pP/p3r3/R2N4/3K4
1686,4rknr/1p2p1b1/3p2Pp/1NpP1p1P/1q3P1R/pR2P1K1/P7/2B3N1
1687,1n4br/1r1kb2p/p7/Ppppp1pn/3PP1p1/5N1B/PBPK1P2/RQ1N2R1
1688,1n2r3/pp1bp2r/qk5n/2pp1BP1/P2P2p1/BPP1K3/3R1PR1/1N4Q1
1689,rn3knr/p1q1ppbp/b5p1/1ppp4/8/N1PP1NBP/PP2PPPR/R2QKB2
1690,4q3/2pkp2p/3r3b/p2NB1PP/1P4n1/5P1R/3N2n1/2RK2Q1
1691,rq3bn1/kp2pN1r/3p4/p4P2/P2p3B/R1P3N1/1P3PPP/3QKB1R
1692,r1bq1b1r/1pppkpp1/3Npn2/p6p/4PP1P/1P1n2K1/P1PP2P1/R1BQ2NR
1693,2k3n1/4r3/p1n2p2/7q/3PP2R/1P4Pr/5K2/BR1N4
1694,1rbBk3/pp1p4/5r2/2P1p1pp/5P1q/6PP/P1P1P1R1/RNKQ1BN1
1695,4B3/4k3/4Pp2/2b5/p1pBP2p/7P/RN3K2/5b1R
1696,rkb5/5pb1/1p6/Pp2p1Pp/q1p1P2P/3n4/1P1rnKPR/R1B2B1N
1697,r1b1kb2/2pnp1pr/p1B4p/1p3p2/N4P2/PP1nP3/2PK1P1P/R1BQR1N1
1698,2b2r2/1rk2p2/p4P1B/7N/1p1p3P/1Pq4R/1nB3Q1/2K2bN1
1699,b4kr1/1r1q1p2/1P1p3p/p1p1b2P/1PQ1Pn2/P3B3/7N/2R1K1NR
1700,rnb2k1r/p1bpn1p1/3Q4/1q3p1p/8/3PP1PP/1PP2P2/RNB1K1NR
1701,2rq1bnr/ppk1p3/n1p2p1p/2Pp1bp1/PP2P1PP/1Q1P4/5PB1/RN2BKNR
1702,4rb2/1pR5/1k1pbp1n/pP6/P2BP1P1/3R1N2/6K1/2Q2B2
1703,2r3N1/3b1R2/kN2P3/1pp3Bp/pP4Pp/P6B/1bp4K/1Rn5
1704,4k3/2R1P3/P7/r3p2p/3p4/3P3p/r7/3K3n
1705,rn2kbn1/pbNq1p2/3Pp1p1/2pP4/B4PP1/1P5p/PB1PN2P/R2QK2R
1706,r1bq1bn1/2pp2p1/2nkpp2/1P3Q2/4P1pR/R1NB4/1PPP1P2/2B1K1N1
1707,1r2k3/5N1p/pP2p3/2Bp1P2/n1P2P2/2bP2p1/PQK3b1/RN1B3q
1708,r1b3n1/r2n1k2/pp1P1p2/1Bb4p/6pP/Pnp3P1/2R1KP2/2R5
1709,3r1b2/4RN2/1p2pn2/1Pkpq2B/2Pp2pr/4BPRp/2Q5/1N5K
1710,b2k2r1/r4p2/p3p3/1pP2npp/1PN2P2/2RP2PB/P2B3P/4KR2
1711,1n2nrbb/1r2k3/Bp3p2/p3p2R/1q4p1/1P3PP1/2P1NK2/B7
1712,r3kbnr/nb3p2/3p2pp/1P1qpK2/1P1pP1P1/7B/PB1NNP1P/R6R
1713,2rqkbr1/2pnpp1p/p4np1/1p1P4/2P5/3B4/PP1PKPPP/1RB1N1NR
1714,8/6k1/1NR5/3B4/1B5p/5R1b/8/3K2n1
1715,1rbb3r/7k/1p1pp2q/ppB1np2/3PP1P1/1B2NQ1N/P1K5/4R2R
1716,5rkb/1p5p/4n2P/rPP2p2/R1P2p2/8/1BBP2n1/1N4nK
1717,4r3/1p3pkn/r1q3Np/P1PpP2p/P2p3b/4P2P/2B5/R1K1R1N1
1718,3qk1nr/rp2pp2/4b1p1/p1pp4/2BnP1Pp/N1P2N1P/PBPP1P2/R2QKR2
1719,2b2k2/1p1p3N/1p6/7p/1P3P1P/1p1q1P2/r7/4KR2
1720,2b1k3/r2pnpbr/4p1p1/pppP2P1/2P1QB1p/R3n2P/1q2PP1K/6NR
1721,2b2r1k/5n2/5Pp1/N2pPp2/n6P/RP3KN1/5P2/5R2
1722,r1b3nr/2Q2k2/n3p2p/P2pP3/R2b1pPp/2Pp1P1R/1P1BN3/1N1BK3
1723,3r1k2/3B1p2/p1n2Bpr/4p2p/2P2P1P/1PKnR1P1/8/1NN5
1724,r2r4/3k4/1p6/n1p1pP1p/P1p4P/PB1PQpP1/2P2K2/6R1
