ImageID,label
12734,2RK1Q2/3q2r1/8/P3P2p/8/1pP2p2/2p5/1k6
12735,r4rk1/p3pp1p/6p1/1N1n4/KqP5/5P1P/P5P1/b1B2B1R
12736,r1bq1rk1/ppp1p1bQ/3p2B1/4n1B1/3nN3/8/PPP2PPP/R4RK1
12737,1R1k4/R7/8/8/8/7P/6PK/8
12738,5rk1/p4p1p/3pp1pb/3P4/N3P3/1Q3P1P/1PPR1P2/2K2q2
12739,8/8/p7/2p2kpp/1P3n2/P4p1K/5Pr1/8
1274,K7/PP4P1/7P/4P3/2pBq1p1/8/pQ6/k2b4
12740,8/1PPq4/4K1k1/4n3/3p4/1N6/8/Q7
12741,8/1pP4k/3p2p1/8/8/8/6r1/1K3q2
12742,6k1/4pp1p/6p1/8/n1p5/3r3P/1qK3P1/8
12743,8/8/8/8/8/4K3/1Q6/3k3Q
12744,1KR4R/q6P/kp1r2P1/Pbp2P2/4Q3/4p3/5ppp/8
12745,8/2pN1pk1/3p2p1/3P4/2p2r2/2PKR3/7r/8
12746,7k/4q1bQ/p2p4/8/8/1Pp5/1PB2P2/1K6
12747,8/p4Q2/3p3p/3Rk3/5b2/1PN3qP/2P3P1/7K
12748,8/1p3pk1/2p3pp/p7/P5R1/2N3bP/1PP3P1/4rK2
12749,1K2R3/2P4p/P1N5/R4P2/4P3/Pp2p1q1/1Qppbrp1/rk6
1275,1K2R2R/Pq3r1P/6Pp/2p1N1p1/2p1n3/1p6/p5b1/1kr5
12750,8/r6R/3rKP2/2pP1BPP/3pP3/2b1p2p/2k2pp1/8
12751,r4k2/p2Q4/1p1pp2p/2p3p1/2b1p3/4q1PP/PPP3P1/3N1K2
12752,R3R2r/6Kq/P3BP2/1P6/4P3/pp2p2p/1bp3Q1/1kn5
12753,5r2/pp2R3/2p1k3/3bPN2/3P2P1/8/1P3P2/2K5
12754,r4rk1/5p1p/p1bQp1p1/1pp5/8/1PP1P3/P5qP/3R2K1
12755,8/3p4/8/8/1P6/8/k1K5/1Q6
12756,3r4/3P3R/6pk/5pNp/ppB2P1P/1P6/2P3P1/2K5
12757,2q5/K7/r4P2/8/P7/pP5P/1k6/5r2
12758,1K6/1PP2P1P/P5N1/3q4/3p2b1/kpQ2p2/1n5p/R7
12759,1K2r3/1PP5/P6R/3P4/p2b4/1p5p/2p5/1k6
1276,4r3/B1K2r2/2P3PP/2p5/1p4p1/7p/2k5/8
12760,8/1P6/8/8/8/1K6/8/1k4R1
12761,5rkR/p2r1p2/np1pnBp1/3B4/8/P1P4P/2q2PP1/1R4K1
12762,4R3/1r6/PR4P1/1K5P/q1r4p/4Q3/p7/k7
12763,8/8/8/8/8/3k4/3q4/3K4
12764,4R1K1/1P3PPP/1B3N2/3PP3/2B5/4p1p1/Q3npbp/k1r3nr
12765,1K6/1P5P/8/p1pP4/4P1P1/2q1p3/1R4pp/kR6
12766,1R3K2/5P1P/P2B2P1/3B2p1/4Pb2/3P2p1/R5np/k2rr3
12767,8/KPP5/P4P2/3q2P1/2b4P/1p3p1p/pk4p1/2Q1R3
12768,6Rk/p1p1r3/1p2Pb1p/4q2P/8/P2Q4/1PP5/2K3R1
12769,N7/Kr6/P2R1N2/2pP3P/3pR1Pp/6p1/b4p2/kr6
1277,r6q/pp1bN1bk/3p2QB/2p5/3n4/3P4/PP4PP/R5K1
12770,8/K7/PP6/8/2k1Q3/1pp3q1/p7/8
12771,1RK5/2qr1PP1/2P5/7P/4P3/1p2p2p/pb4p1/1k6
12772,r7/8/Kpk5/8/2p5/6P1/8/6R1
12773,5rk1/1R3p2/p3RQp1/3pP2p/3P1P1P/P1r3K1/6P1/6q1
12774,RR3KNq/2PB2P1/5Pp1/1P1n4/4Pn2/1P2p3/2pp3p/Q1k2r1r
12775,8/1p1R4/p7/P7/6k1/6pp/6K1/1r6
12776,1r1k2r1/3R4/2pNPP2/pp3B2/P5p1/8/1PP3P1/6K1
12777,1K1r4/1P3P2/2P1R1P1/qp5P/4Qp2/1p2p3/2p2p2/1k6
12778,8/5R2/6pk/4b1B1/r3BpK1/8/5P2/8
12779,1K6/P4P1P/4BP2/1P2P3/3Q4/pNkpn3/2p1bppp/1r5r
1278,K6R/P4PrP/8/1PB5/2k1N3/p1r1pq2/1Q1R3p/8
12780,r1q4r/p1p2Qbk/1p2pN1p/1P2P3/2P3Pn/8/P2R1P2/3R2K1
12781,6k1/pp6/3p2p1/3Pp1r1/8/1P3R2/1P5r/R5bK
12782,7r/3K2p1/P4b2/B3P3/4p3/p7/k7/1Q2R3
12783,K3R1R1/1Nn5/P1n5/2P5/7B/4p3/3pk2p/1r3r2
12784,r2q1R2/KP4QP/8/P7/5P2/kp1p4/p6p/8
12785,rq6/1K6/1P4PP/3p1P2/5p2/3p4/7p/1k6
12786,2r3k1/1p3p2/p2P2p1/4P1r1/4Q3/2p5/PqP5/1K2R3
12787,6k1/6Q1/2P2K2/p5P1/P3N2p/7P/5P2/8
12788,R3R1K1/2P2PPP/P4N2/1P1P4/1N1p4/5pp1/2Qkn2p/1r2qb1r
12789,r1b1k2r/pp2Ppbp/6p1/Q2N4/3n1P2/8/PPP1q1PP/R1B1K2R
1279,2r1K3/2q5/8/2P1P3/4P3/1p2p3/1kpp4/8
12790,8/1q2r2p/p2Qk3/P1P5/8/8/3B2PP/1r3R1K
12791,1K1R3R/1PPQB1P1/P6P/4PP2/8/1p1B1pnq/Nb1p2pp/2kn1b1r
12792,4rk2/pp3Q2/2b5/4q3/4p3/1B5P/P1P3P1/3R3K
12793,1K6/1P3r1P/4n3/P2P4/p7/kp6/6pp/Q7
12794,r4k2/1p1bR1Qp/6p1/8/p5PP/2P5/7K/5q2
12795,1rb3R1/6kn/2p2p2/p3p3/P1B1p3/1P5R/2P3PP/7K
12796,8/PPK5/4kPBq/3N1Q2/8/1p3p2/p5pp/4r3
12797,r4r2/1p3p2/p1qp3N/4p1P1/8/3PBk2/PP3Q2/5bK1
12798,2q2BK1/3R1P2/4R1PP/8/pP3r2/4p2p/1bn3p1/2kQ4
12799,4R3/3qBKP1/8/1PP1r3/5N2/1p6/pbpp2Q1/6k1
128,2R5/K4BrP/P4N2/5p2/pp1pPp2/2bP3p/3p4/Q1kq1b2
1280,8/KB3q2/P3P1P1/3P3P/NP3p1p/1n4p1/kQ6/8
12800,3R1K2/1P3PPP/P4B2/p1P5/5q2/4pn2/r1rN2pp/4kQ2
12801,6rk/pp3p1p/4pPpQ/3p4/3PnRK1/6qP/P7/8
12802,5R2/P1r4R/1P1r2P1/2PK2N1/3P2pP/1p1p4/pk5b/8
12803,K7/PP4PP/8/2B5/2p2p2/1pR2b1p/2kr2qp/Q7
12804,8/p7/1p2r1p1/5kR1/2PPN3/1P3K2/P7/8
12805,4rkQ1/pp3r1p/5B2/8/3p4/P4q2/1P4R1/6RK
12806,1K6/PP5P/4RPP1/8/2pPnp2/pP1p4/5qpp/k1Q5
12807,4rrk1/4R2Q/pqp3p1/8/8/2PB3P/bP4P1/5R1K
12808,rn1q1n1k/p5Q1/b1p2P2/1p1pP1b1/5R2/3B4/PPP4P/R5K1
12809,8/K5P1/P4P1P/R1R1B3/1Pp1p1pp/3p4/Qr3qb1/k4r2
1281,8/1P2q2P/P2bK1P1/2P5/3Pp3/3p4/ppp4p/1k6
12810,KB5q/r7/2R1QP2/1P6/3bp3/1pp3P1/3p4/1k6
12811,3q2rk/R6R/3r2p1/3pbp2/1P1P1P2/2P4P/1P4P1/2B3K1
12812,1KR1R3/1P3PPP/8/qpP5/5B2/1p6/pbN1n1pp/kr6
12813,K3R3/PP3P2/7P/8/7Q/BppP3n/pkNp4/br1R4
12814,r3r1kB/5pQp/3p2p1/8/1p2B3/5P2/1KP5/8
12815,1K1R4/5P2/5P2/7P/1pP2p2/Q1Nnp2p/2p3p1/1kq4r
12816,1K6/PP3P2/4B2P/2B3P1/4b3/1Q1n1kp1/5R1p/3q3r
12817,5R2/7r/6p1/4P1r1/8/Pp6/p6K/1k6
12818,R5K1/P4PPP/N1b5/1P6/3P1p2/q2p2p1/2pkR2p/r4Q2
12819,r3qkQ1/pp2N1b1/3p1np1/7r/3p4/8/PPPB2PP/4RRK1
1282,4q3/1P5P/P1Kp2P1/2pN4/1p6/pQ4p1/1b3R1p/k3r3
12820,3R2K1/1P2R3/P5P1/2P3pP/2p4p/np1kN3/pQ3q2/4r3
12821,2R3K1/3Q2P1/P1RB2PP/1P1P2p1/3p3q/1p5p/pbNNn1b1/1kr3r1
12822,8/p7/1pP5/3B4/PP2p3/6k1/6P1/2r3K1
12823,7r/pp2N1nk/4p1Q1/3pP3/6P1/P6K/1PP5/3R4
12824,4R1k1/5p2/6PP/8/3P1N2/p1n5/3r4/6K1
12825,8/K3R3/PP6/2b5/1q6/3p3P/5nQ1/5k2
12826,r5r1/1pp2p1k/p2qpPp1/6P1/1n1P3R/3B3P/PPP5/R5K1
12827,K7/1P4PP/PN6/Q1RP2p1/1k4b1/1p2p3/1n4q1/2r5
12828,4K3/5P2/7P/2pPb1Bp/1P1p4/4p3/Qkr2q2/R7
12829,1K6/6BP/2r1P1P1/8/p7/1p2b3/k4ppp/R7
1283,8/7P/7q/4K3/1p4R1/2p5/7p/5R1k
12830,6rk/1p5p/p2p1p2/2pB1P2/R7/2PNq1PP/1P3KQ1/4r3
12831,1K5R/1PR2PPP/PQ6/4q3/3p4/b1N1pn2/k1N3pp/2r2b1r
12832,1KR4R/PP3PPP/4B3/4P3/1p2p1p1/1bP2p2/pQ1p3p/1krq2nr
12833,7R/5q1B/P4PnP/4rK2/Q7/p2P3p/1b3pp1/1k6
12834,8/1Pb5/K7/r1pb4/3p4/8/p4R2/2k5
12835,1K5R/PPR5/5P1P/4Bp2/4b3/1q1n2p1/p2N3p/1kr1Q3
12836,1K1q4/2r5/1R6/1P2P3/1k2p3/1p6/7p/8
12837,4B1K1/1q5P/5PPp/1PbP4/1p1p4/2P1kp2/R2Q4/8
12838,8/7Q/4R2K/P4Pq1/6Pp/kpP5/6p1/8
12839,8/8/P5r1/3K4/7p/1p3Bb1/p3R3/k1R5
1284,1K3r2/8/Pk6/pP6/1p6/8/8/8
12840,7R/1P2K1B1/Pr6/p1P1nPnP/4k2p/1p2p1q1/3R2p1/5Q2
12841,1K6/PP3q2/7P/1N1P2P1/n7/kp1p2p1/p2Q3p/8
12842,2r5/KP5P/Pb3r2/8/6p1/1p1R4/p2BP2p/1k6
12843,8/5p1k/6p1/3pQ2n/2pNn2P/2PqK3/2R5/8
12844,r1r2bk1/1b3p1p/4p1p1/RNP1P3/1n1B1P2/2QB4/1PP3qP/R6K
12845,8/1PK5/6P1/P2RnP2/2p1Bp2/6b1/5r1p/1Rk5
12846,1k1Q4/1p6/8/8/1q3p2/7P/6P1/R6K
12847,3k4/3Q4/pp2p1P1/4N3/5r2/6K1/PPq4P/8
12848,1r3r2/p2bNp1p/4pB1k/1p2P1p1/8/P2B1P1R/1PP1K2P/8
12849,6Q1/q4r2/2p3Rk/p6p/P2P4/8/6PP/3R2K1
1285,8/5Rbr/p1kR2p1/1pB3n1/1P5p/5P2/P1P5/1K6
12850,R3RK2/1P3PrP/3B4/2P1P3/1N2k3/2bQpp2/4np1p/4r1q1
12851,K7/1r3PPP/1n6/P2b2Q1/6p1/1p6/1k1r4/8
12852,R7/PPK2P2/5n2/3p4/8/2pN1pp1/p2p2p1/r1B1Rk1r
12853,rn3R2/pp5p/2rNp1bQ/2q1kp2/5P2/2P5/PP6/3RK3
12854,r7/2K4R/3r3P/5R2/pb1P4/kp1p4/2Q5/2B5
12855,K7/PP4P1/1N5P/p7/6p1/Bp3b1p/1Q6/1k1q4
12856,2k5/p7/1p4p1/4Q2p/2PKR3/1P4P1/P2qr2P/8
12857,3RRK2/1P1QBqP1/P1N4P/p1PN4/2n5/1pb1p3/2Ppk1pp/r3nr2
12858,K4r2/P5R1/7P/1pn3P1/2p5/2k5/p5Rp/8
12859,1K5R/PP3PP1/R4n2/5p1P/2Pq4/Bp2p2p/1bppr1p1/Q1k2r2
1286,K7/PP3q2/8/2P4N/2p5/1pN4p/p3R3/1k2Q1r1
12860,5r2/4Npk1/1p2nP1R/2p1P3/rnP3P1/4B3/PP6/2K5
12861,8/3q4/1RK3P1/1QP3pP/7p/p3p3/1b3p2/1k1r4
12862,r6k/pR4Q1/3NB3/q3Pp1p/5P2/7P/PPP5/2K5
12863,8/pp5p/8/1R3pkP/8/2P3rK/PP4r1/8
12864,R2K1B1R/PP4PP/5P2/4P3/Q1p2p2/2bNp3/p2pq1pp/r2k2nr
12865,5r2/ppq5/2p3R1/2Pp1rb1/3B1k2/2P2Q2/PP4P1/6K1
12866,r2r1k1Q/pp3p2/2n1b1p1/2q1p1B1/4P3/7P/PPP1B1P1/R4R1K
12867,q2q4/KP5P/P7/8/3p4/1p4p1/pkp4Q/8
12868,7R/4Br2/2BK4/1PP5/3P1kpP/pp1p3b/2p2R1p/4r3
12869,4RK2/5PPP/5N2/2P5/2pR4/bQpk4/3p2pp/1rq4r
1287,1K6/5PPP/p7/2P4p/1Q2p3/k3B3/p7/5R2
12870,r2r1k2/pp3Q2/3q1bp1/1B2Np2/4bP2/6K1/PPP1R1P1/7R
12871,4rk1Q/p3q2p/6p1/1ppB1bP1/4p2P/6B1/PPP3P1/4R1K1
12872,8/K5P1/P3p2P/2P1Q3/2p5/3kp3/1R6/3R4
12873,6K1/5P1P/8/1p3k2/3BR1Q1/q7/8/2r5
12874,1rk2r2/p1n1N1b1/1p2b3/2p1P1Bp/6P1/1P3B1P/P7/3R1RK1
12875,4QB2/Pq1K1nPP/1P2R3/2P1b3/1p6/4P3/p5pp/k1r5
12876,2R4R/K4PPP/n3BN2/P3p3/8/1P2p3/Q1p1n1pp/1kr1q2r
12877,4N2K/1P4PP/3Q1p2/8/1Nq5/1pkp1n2/2Rp3p/1n3r2
12878,2r4k/1R5R/4pNp1/5nP1/P7/1B5n/1PP5/1K6
12879,8/P6P/KN6/2P5/4qp2/kp1P3p/p6p/2Q2b2
1288,1K6/P2N1PP1/4P3/2pP4/1P1p2p1/1pPkb3/4bq2/1Q6
12880,1K3B1r/PP4R1/8/3b3k/2pp4/6P1/7R/6r1
12881,8/1R2pk2/3p4/3PbPp1/6P1/8/7r/rK2R3
12882,4k3/1p3n2/p4Np1/6Pp/1BP2P2/1P4K1/4r2n/3R4
12883,8/8/p2bb1p1/P7/4p2P/2B2k1K/1N6/8
12884,8/8/R3p1p1/2Q5/k5KP/rp6/8/8
12885,2r5/p6Q/p7/3P2pk/5p2/6BP/PPr2RK1/8
12886,r1b2rk1/pp2pp1p/3p2p1/3N4/3bPP2/3B4/PqPBQnPP/2KR3R
12887,6Q1/4rk1n/p2p1P2/7P/4q3/2B5/PPP5/1K4R1
12888,2KB4/1p6/6RP/4b1P1/5P2/5b1p/8/1k1r4
12889,1K6/PP3Pb1/8/1q1p4/1B5P/1p6/p2Q4/3k4
1289,2k2Rrr/pp6/3P4/4p3/4P1B1/2P5/P3N3/R5K1
12890,7r/p7/1p2b1k1/8/4p2P/1NP1Rn2/PP2Q3/5Kq1
12891,r1b3RR/pp3k2/2nNp1p1/2p1P1B1/2B3n1/8/PPP3PP/2K5
12892,1q1K3R/PP1RQPPP/8/2PB4/8/1p4p1/pbp4p/1k1r3r
12893,1KRR4/1P4P1/5P2/N4B2/1B1nnp1P/1Pbpq2p/3p2p1/Q1k1r2r
12894,4R1K1/5PP1/5N1P/2P4p/2pP1q2/Pp1Q1p2/p7/bkn1R3
12895,4rkR1/2n4Q/1p1p1q2/2pPp3/P1P4P/6PB/1P5K/8
12896,8/8/3p1p2/3Pk1pp/1p2Pp1P/pP1PbP2/2K3RR/2r5
12897,2RKR3/P2r3r/5B2/2P1P3/2pPn1p1/p2p4/k7/8
12898,2N5/2qB1P2/P1K3Q1/bP1P2P1/6p1/1n1pp3/p4p2/1k6
12899,K1R5/1P6/P4p1b/3P3r/4Pp2/1p2p3/pk4p1/2Q5
129,1K3R2/1PP5/2N5/PN2P2P/3Pp3/pp1p1nRp/k1Q3p1/r3qb1r
1290,8/8/8/P7/p6P/2K4p/kQ6/8
12900,8/6qK/7N/8/8/6q1/3k4/8
12901,8/8/P2b1P2/4P3/1pK5/8/1RR5/2kr4
12902,K1R4R/PP2BPP1/5Q2/N2n3P/n3bp2/1k4pp/p2P1q2/3r4
12903,KRQ5/1B3PPP/q7/2P3pN/5p1p/4p3/p1p1n1b1/kr6
12904,6k1/p1p1p2p/1p5b/5pN1/2P2P2/1P4P1/P1r2r1P/4RKR1
12905,8/3K3P/P7/1P6/1p5p/2P1N3/p1p1N3/1nk5
12906,1K6/PP4P1/5R1P/2r3k1/3R1p2/1p4pQ/p6p/2r5
12907,8/5K2/7k/p2pP2R/P2B2P1/1P6/8/8
12908,1R6/2qb2KP/5PP1/2BB4/3P4/P2p2p1/1Q5p/k1n1r3
12909,4qk2/6Qp/2p5/1p2pN2/4P3/1nP4P/1P4PK/8
1291,6Q1/1p1q3k/3p2R1/p1p1nn2/P6r/2P4P/1P4B1/4R1K1
12910,6R1/r3b3/5p1p/6pk/5P2/6PQ/7P/1K6
12911,1R3K2/5PPP/8/4P3/PN1Pp3/1R3p2/k1r1n1pp/b7
12912,K1R5/PP4PP/2R1P3/3P4/N1P1P3/bp2p1pp/p1prqp2/Q1k4r
12913,2k4R/8/2P5/p2pB1p1/b7/6P1/7P/6K1
12914,2Q5/R7/5qp1/1p3p2/1k2pPp1/P5P1/2P4r/2K5
12915,8/8/6p1/6P1/8/5K2/2P3Q1/6k1
12916,8/8/1R6/p1p5/4R3/k1KP4/1N6/2q5
12917,K7/1P6/3b4/1pP5/P1pPbp2/p1Bp4/k7/R7
12918,1KB5/2Rb2q1/Pk5P/2Q1b3/6p1/7p/p7/8
12919,5q1K/RQ4PP/8/1P1n2p1/P1Pp4/1p5p/pbp5/1k1r4
1292,8/5PK1/2Q2PP1/8/Rk1qp1p1/1r1p4/p1p5/8
12920,K7/4B1PP/4P3/2P1b3/1R2p3/3r1n1p/p1N3p1/k7
12921,1R6/Pk6/1P5r/1K6/8/8/8/8
12922,R6R/3N1PKb/P1BQ1nPq/1P1PN1p1/3b4/1p2p3/p1p4p/k1r2r2
12923,KR6/1P6/q7/2Pb1pPP/8/1p4p1/p1pp3p/1k6
12924,8/2K4P/q1B2b2/4pp2/P1pk2p1/2rp4/1R3Q2/8
12925,8/pp5Q/5rp1/3p1p1k/3P1B2/7P/PPP3P1/6K1
12926,1KRR4/5P1P/P4p1q/2P1Bp2/4P3/1p2p3/pQn4p/2kr3r
12927,4r3/5PKP/6P1/3R4/b1n3p1/1pkp3p/N3R3/8
12928,r2q3r/ppnn4/3p2Q1/3Pkp2/P1p3R1/2N5/1PP3PP/4R1K1
12929,3R1Q2/pp3pkp/2p2b2/5P1n/8/PqN5/1P4PP/7K
1293,5Q1k/7p/3P2p1/1p6/4p3/8/1PP3PP/7K
12930,rn2rk1R/1pq2pR1/2p2Q2/p7/2pPP3/2N1B3/PPP5/2K5
12931,8/8/5P2/5P1P/5p1p/2K5/1Q6/k7
12932,5k2/5r2/1p6/p3b1pR/P3Q3/1PpB3P/3q2P1/3K4
12933,2r4k/pr3QBp/6p1/4p3/4q2b/1BN4P/1P6/2KR3R
12934,5N2/8/1p4Qk/p7/7p/2N5/PPP1B1KP/8
12935,1K5R/P5PP/2q5/4b3/2B5/1p1P4/p1Qp1ppp/k7
12936,7R/1p5k/5Q2/1KppP2p/2P3r1/1P6/P7/q7
12937,2Q1k2r/p3n1bp/5qp1/1pp3N1/8/2N5/PPP3PP/4R1K1
12938,r6k/1pnb1Q1n/p2p2N1/q1pP1p2/8/2NBb3/PPP3PP/R6K
12939,7k/7R/B3pNp1/6Q1/5p2/5K1P/P1P3P1/2qr4
1294,8/1p2p3/1r1pNbQk/p4B2/4P3/6P1/PPP4P/2KNq3
12940,6r1/2n4k/2Pp3Q/3P4/4P3/pq2B3/6P1/5RK1
12941,1r3kR1/4p3/5b2/3B4/pp6/3R4/P1P3PP/6K1
12942,R3RK2/PP3PP1/5N1P/3P4/2P3pn/1pp1p2p/pBQ2q2/k3br1r
12943,1R6/5p2/4k3/1Pb5/8/5p2/8/1r3K2
12944,8/KP3PqP/8/7p/2Q3p1/k7/R7/1r6
12945,4rN1k/1p5R/p2r2pp/4b3/4P3/1B4P1/P1P3KP/8
12946,r7/2rn2PP/K3b3/1Q6/PR6/5p2/1p4pp/1k6
12947,8/2k5/Kq6/8/8/8/8/7Q
12948,2r1k1Q1/1p1q4/p1nP4/4rp2/3B4/7P/PPP1N3/2KR4
12949,5Q2/2R3k1/p3q1p1/2B3P1/1p6/7P/1PP5/2K5
1295,8/3K1PP1/1P2Pb2/RkBP1B1P/5p2/1p1pp2p/6pr/2R5
12950,5r2/7p/3P2pk/2pQ4/2N2q2/1PP3KP/6P1/8
12951,R3R3/1K3PP1/2N4P/1n2B3/1N1r3q/bp2p2p/Q7/k1r5
12952,8/7p/k1B3p1/Q2P1p2/1P2nr2/7P/5qPK/8
12953,6k1/p4pbR/4p1p1/6P1/2r3r1/7R/PB2Q2K/6q1
12954,R4K2/PP3PP1/7P/2pP1Q2/3n1BN1/1p6/Nb1r2pp/2knRbqr
12955,3r4/p1KP4/1q3k2/3R2R1/8/8/P7/8
12956,5K2/PP3PP1/5BP1/8/8/p2pPp1b/k1RNn2p/6r1
12957,7k/1p1n1Q1R/p5P1/P2pq3/3b4/2Pp4/1P4P1/5K2
12958,1KR1R3/PP4P1/5P1P/4N2p/1N3qp1/p1B2p2/B1p2bb1/1kr4r
12959,8/8/8/8/7p/7k/R3n3/3r3K
1296,K6R/PP1q1PPP/b4B2/5P2/p4p2/1pN1p3/1RQ3pp/2k4r
12960,3q4/K7/P5P1/2P5/1Qp5/k5p1/4R2p/8
12961,1R4K1/2P2PPB/7P/P7/6p1/b1Nn3p/Qpp4r/k1r5
12962,1n1Rkb1r/p4ppp/4q3/4p1B1/4P3/8/PPP2PPP/2K5
12963,4R1K1/Pq1B1PPP/8/8/4p3/3Q1p2/ppk2Npp/2r4r
12964,R1B1rK2/PPP1BPPP/8/1bb5/1N2p1Q1/1pn5/p4ppp/1k4nr
12965,8/5K1P/2P5/P2P4/p1p1p3/4p2q/kRN5/1nQ5
12966,2k1r2r/ppp3pp/2n5/3B1b2/5P2/b1P1BQ2/P2N1P1P/2KR3R
12967,R2K1B1R/PPP2PPP/2N2N2/3k4/2p5/4pn2/ppB1bppp/r1b1q2r
12968,1K1r4/P1P2PPP/8/1P2p3/1p2b3/1p3p1n/4N1Rp/1k6
12969,r2qnQ1k/6pp/2p5/4Np2/1p2bP2/1P4R1/1P4PP/R6K
1297,r6k/p5p1/1p1p3p/8/6r1/2b5/PPP1BpbP/5R1K
12970,2R4R/P1Pn2pP/K1qB4/8/4p3/8/ppkbn2Q/6rN
12971,5kQ1/r6p/n1b3p1/p1p5/p7/2P5/B1P2PPP/3RR1K1
12972,8/P2q2r1/1PK5/2P1Q3/2bP3N/1p6/pkp4p/4R3
12973,r3k2r/pp2Qp2/2p2P1p/2P1nqp1/8/1B6/PP3PPP/3R2K1
12974,7Q/p1pk2pp/3p4/4p3/3PP2b/3q1P2/PP5P/RNB1K2R
12975,5K2/3rq3/7k/6r1/4P3/5P1P/4R1P1/8
12976,6Kq/2R2P2/5N2/1Q6/4p3/1pR1nk2/2p2p2/7r
12977,2r3k1/5pp1/7p/P4Q2/Kq2P3/2b3P1/5PbP/R1R5
12978,8/8/1K1B1r2/1p5P/k1p5/R7/8/8
12979,r2q1bnr/pp1n1Q1p/7k/3P1Np1/8/8/PP4PP/RNB3K1
1298,1K1R4/PBR3PP/1P2P3/3Pn3/p4p2/1p5p/k1N1q1p1/Qnr1r3
12980,Q1k5/p1pr2p1/3bpr1p/4p3/1P1pP3/R2P4/P1P1qPPP/4BRK1
12981,2r2kR1/p6R/1bp2ppp/4p3/2B1P3/1N6/PPP1KPPP/8
12982,K3R3/P6P/2r3P1/2p2PB1/q3P3/3Q4/pp4pp/2k5
12983,5Q2/5p1k/2p2Ppp/8/p7/2P1nP1P/1P4q1/1B5K
12984,8/P7/4K3/1PkQpP1P/1p3p1p/p7/8/8
12985,6R1/pk5r/P2RN3/4pP2/1P2P3/8/2r1n1P1/5K2
12986,1K4R1/1PP5/p7/3P4/8/r2qb3/1QP4p/k1rN4
12987,kQ6/7P/ppN5/4p3/P3P3/2p5/2P2PP1/7K
12988,k7/P1N5/1K6/1b6/8/8/8/8
12989,8/6K1/5r2/3P1pp1/P2p3r/3kR3/1P2R3/8
1299,8/KP6/1R2P3/2q5/3pP1pp/2p5/pQ6/1krb4
12990,4R1k1/1p3p1p/2pp2pB/4p3/4P2q/1P1P1Q2/1P3P1P/6K1
12991,3K4/1P4r1/RkBp4/2p2P2/6P1/n6R/8/r7
12992,r1q2k1r/4RQpp/2p5/pR6/8/1P3N2/1PP2PPP/2K5
12993,k1R5/8/K2p4/1P1Np1p1/4P1Pp/5P1P/8/8
12994,8/KPP2P1P/1R6/k2Pq3/1Q1p4/8/6pp/8
12995,r3kb1r/1p1Q1ppp/p1p3b1/4q1B1/8/1BN5/PPP3PP/2KR4
12996,1K5R/PPP2PPP/3B1N2/5b1p/8/p5Qk/8/rn6
12997,K6R/PP3q2/6P1/p7/3PB1pn/2p4N/p7/kQ6
12998,rn1kQbnr/ppp2Bpp/5p2/4p3/3qP3/8/PPP2PPP/RNB1K2R
12999,2k5/PR1Q1P2/6P1/6p1/8/8/1K6/8
13,8/6R1/8/1p3N1p/7k/r6p/5P1K/8
130,K7/6kp/1q4p1/3b4/7P/8/8/8
1300,2K1R3/r1q5/2N5/8/4b2P/1p1p4/pkp4p/4QQ2
13000,8/8/3p4/4k3/2Pn4/R2PK3/4r3/8
13001,2Q1k1r1/5q2/5p2/1pBpp1pp/4P3/P6P/1PP2PP1/6K1
13002,1K6/P1R5/2Pr4/1P1P1p2/n7/pp1BP3/8/2R1k3
13003,2r3k1/5p2/3p3p/6p1/QP2Pp1P/3q1n2/5P2/1R2K1R1
13004,r1b2k1r/4n1Np/p4QpB/4p3/3nP3/1B3N2/Pqp2PPP/R4RK1
13005,8/5PP1/P2R4/1P3p2/2P1rp2/B1p3p1/K1p4p/2k2b2
13006,rn1q1b1r/p1p1kBpp/1p2Qn2/4p3/4P3/8/PPP2PPP/RNB1K2R
13007,1r2r1k1/p4ppp/2p5/8/2PPP3/3QB2P/1q6/2KR3R
13008,6rk/1p5n/p2p3b/2pPrK1p/P3N2N/7R/1PP1RP1P/8
13009,1K3r2/1PP5/P7/8/p2bB3/1p3P2/k6p/5R2
1301,8/7p/8/6R1/6kP/6B1/5KB1/3q3r
13010,6k1/5pp1/7p/P3p3/2R5/1P1p3P/2r3q1/1Q5K
13011,R2K2NR/PPP2PPP/8/3P4/1B1N4/1q1p4/ppk2ppp/rnb1Q1nr
13012,5b2/4n3/p3Bk2/1p1P1P2/3BKP2/7p/PP6/8
13013,r4rk1/pp3pp1/3p4/2pPp3/4P3/2P4p/PP2RPqK/4R3
13014,8/PR6/Q7/2P3P1/k1p5/p3n2K/5p2/8
13015,R2R4/1P2QnrK/2P1b3/P3b2P/8/p7/1p6/k7
13016,1R3K2/1R3P1b/6P1/r1PP4/8/2p1Bn2/kQ6/8
13017,K7/4qPP1/P2rP2P/3P4/6pp/5Q1k/1R6/8
13018,4r3/K5PP/5P2/8/2nP1pp1/P2p3p/1R6/k1R5
13019,K1R5/p7/4P3/5P2/4Bq1P/p6P/3bQ1R1/2r1k3
1302,4R3/5kpp/p3Q3/1pB3P1/8/PKP5/1P5P/1q4r1
13020,6Kr/1P1QR3/P1P2q2/4R2P/4P2p/p4p2/1pp5/1k5r
